date,from_station_id,to_station_id,usertype,Rain
01/05/2015 1,CH-09,CH-05,M,1
01/05/2015 1,EL-01,EL-03,S,1
01/05/2015 1,EL-01,EL-03,S,1
01/05/2015 1,CBD-13,PS-05,M,1
01/05/2015 1,CBD-03,WF-04,M,1
01/05/2015 1,SLU-15,BT-03,M,1
01/05/2015 1,UW-06,UW-04,M,1
01/05/2015 1,UW-04,UW-06,M,1
01/05/2015 1,BT-01,SLU-04,M,1
01/05/2015 1,CBD-06,CBD-06,S,1
01/05/2015 1,SLU-04,BT-03,M,1
01/05/2015 1,CBD-06,SLU-02,M,1
01/05/2015 1,WF-01,WF-01,S,1
01/05/2015 1,SLU-01,SLU-18,M,1
01/05/2015 1,BT-03,SLU-01,M,1
01/05/2015 1,CH-12,BT-01,M,1
01/05/2015 1,SLU-16,CH-12,S,1
01/05/2015 1,SLU-04,BT-03,M,1
01/05/2015 1,SLU-07,EL-03,M,1
01/05/2015 1,CBD-07,PS-04,M,1
01/05/2015 1,UW-06,UD-02,M,1
01/05/2015 1,UW-04,UW-07,M,1
01/05/2015 1,EL-03,SLU-18,M,1
01/05/2015 1,SLU-15,SLU-01,M,1
01/05/2015 1,SLU-16,SLU-02,M,1
01/05/2015 1,EL-03,SLU-02,M,1
01/05/2015 1,SLU-07,BT-05,M,1
01/05/2015 1,BT-05,CH-01,M,1
01/05/2015 1,CH-09,FH-04,M,1
01/05/2015 1,SLU-07,BT-03,M,1
01/05/2015 1,SLU-07,BT-03,M,1
01/05/2015 1,CH-05,UD-02,M,1
01/05/2015 1,UD-02,UW-06,M,1
01/05/2015 1,EL-03,BT-05,M,1
01/05/2015 1,CH-01,CH-03,M,1
01/05/2015 1,DPD-01,BT-04,M,1
01/05/2015 1,SLU-07,BT-03,M,1
01/05/2015 1,SLU-15,SLU-02,M,1
01/05/2015 1,CBD-03,FH-01,M,1
01/05/2015 1,EL-01,SLU-15,M,1
01/05/2015 1,DPD-01,CH-03,M,1
01/05/2015 1,SLU-15,BT-05,M,1
01/05/2015 1,SLU-16,CH-06,M,1
01/05/2015 1,WF-01,WF-04,M,1
01/05/2015 1,PS-05,SLU-07,M,1
01/05/2015 1,SLU-04,BT-03,M,1
01/05/2015 1,SLU-07,BT-03,M,1
01/05/2015 1,CBD-03,BT-05,M,1
01/05/2015 1,BT-03,SLU-15,M,1
01/05/2015 1,BT-04,BT-05,M,1
01/05/2015 1,CH-03,EL-05,M,1
01/05/2015 1,SLU-18,BT-03,M,1
01/05/2015 1,BT-04,BT-01,M,1
01/05/2015 1,CH-02,CH-07,M,1
01/05/2015 1,SLU-15,EL-05,M,1
01/05/2015 1,DPD-01,SLU-07,M,1
01/05/2015 1,BT-05,SLU-01,M,1
01/05/2015 1,CH-02,CH-03,M,1
01/05/2015 1,SLU-01,SLU-16,M,1
01/05/2015 1,CH-09,CH-02,M,1
01/05/2015 1,SLU-15,BT-03,M,1
01/05/2015 1,BT-04,SLU-04,M,1
01/05/2015 1,CH-01,SLU-01,M,1
01/05/2015 1,PS-04,EL-03,M,1
01/05/2015 1,SLU-18,BT-03,M,1
01/05/2015 1,BT-03,CBD-03,M,1
01/05/2015 1,CH-12,SLU-16,M,1
01/05/2015 1,CH-12,SLU-16,M,1
01/05/2015 1,CBD-13,SLU-01,M,1
01/05/2015 1,BT-01,SLU-01,M,1
01/05/2015 1,DPD-01,BT-03,M,1
01/05/2015 1,SLU-07,SLU-01,M,1
01/05/2015 1,EL-03,EL-01,S,1
01/05/2015 1,EL-03,EL-01,S,1
01/05/2015 1,SLU-18,SLU-02,S,1
01/05/2015 1,SLU-18,BT-03,M,1
01/05/2015 1,CBD-13,BT-03,M,1
01/05/2015 1,SLU-01,BT-01,M,1
01/05/2015 1,CH-05,CH-15,M,1
01/05/2015 1,SLU-04,BT-03,M,1
01/05/2015 1,SLU-19,BT-05,S,1
01/05/2015 1,SLU-19,BT-05,S,1
01/05/2015 1,UD-02,UD-02,S,1
01/05/2015 1,BT-05,SLU-19,M,1
01/05/2015 1,BT-03,CH-12,S,1
01/05/2015 1,BT-03,CH-12,S,1
01/05/2015 1,BT-03,SLU-15,M,1
01/05/2015 1,CBD-03,SLU-19,M,1
01/05/2015 1,DPD-03,UW-04,M,1
01/05/2015 1,UW-06,UD-04,M,1
01/05/2015 1,SLU-15,SLU-01,M,1
01/05/2015 1,SLU-01,SLU-15,M,1
01/05/2015 1,CH-12,SLU-07,S,1
01/05/2015 1,CH-12,SLU-07,S,1
01/06/2015 2,SLU-07,SLU-19,S,0
01/06/2015 2,SLU-07,SLU-19,S,0
01/06/2015 2,CBD-13,BT-01,M,0
01/06/2015 2,DPD-03,UD-01,M,0
01/06/2015 2,WF-04,BT-03,M,0
01/06/2015 2,CH-01,CBD-03,M,0
01/06/2015 2,BT-03,CBD-06,M,0
01/06/2015 2,SLU-01,SLU-15,M,0
01/06/2015 2,SLU-01,SLU-15,M,0
01/06/2015 2,CH-06,CH-02,M,0
01/06/2015 2,SLU-16,SLU-01,M,0
01/06/2015 2,SLU-02,SLU-16,M,0
01/06/2015 2,EL-03,DPD-01,M,0
01/06/2015 2,SLU-15,BT-03,M,0
01/06/2015 2,BT-05,EL-03,M,0
01/06/2015 2,CH-05,UD-04,M,0
01/06/2015 2,CH-02,SLU-16,M,0
01/06/2015 2,CH-05,SLU-01,S,0
01/06/2015 2,CH-07,CBD-06,M,0
01/06/2015 2,CH-05,UW-10,M,0
01/06/2015 2,SLU-16,CH-02,M,0
01/06/2015 2,UD-01,DPD-03,M,0
01/06/2015 2,CH-08,EL-01,M,0
01/06/2015 2,BT-03,DPD-01,M,0
01/06/2015 2,SLU-02,EL-03,M,0
01/06/2015 2,SLU-19,PS-04,M,0
01/06/2015 2,CH-02,SLU-16,M,0
01/06/2015 2,CH-08,CBD-13,M,0
01/06/2015 2,CH-03,PS-04,M,0
01/06/2015 2,CH-08,SLU-07,M,0
01/06/2015 2,CH-12,CBD-06,M,0
01/06/2015 2,CH-08,CBD-06,M,0
01/06/2015 2,SLU-19,CBD-05,M,0
01/06/2015 2,CH-05,SLU-07,M,0
01/06/2015 2,EL-01,EL-03,S,0
01/06/2015 2,CBD-05,WF-01,M,0
01/06/2015 2,SLU-15,BT-05,M,0
01/06/2015 2,CH-01,SLU-01,M,0
01/06/2015 2,CBD-13,PS-05,S,0
01/06/2015 2,FH-01,SLU-15,M,0
01/06/2015 2,CBD-05,CBD-13,M,0
01/06/2015 2,CH-02,BT-05,M,0
01/06/2015 2,BT-03,SLU-15,M,0
01/06/2015 2,CBD-05,WF-01,M,0
01/06/2015 2,CH-03,CBD-03,M,0
01/06/2015 2,WF-04,WF-01,M,0
01/06/2015 2,SLU-15,SLU-04,M,0
01/06/2015 2,SLU-15,DPD-01,M,0
01/06/2015 2,CH-05,CBD-07,M,0
01/06/2015 2,FH-04,PS-05,M,0
01/06/2015 2,CH-03,BT-05,M,0
01/06/2015 2,CBD-05,BT-04,M,0
01/06/2015 2,SLU-19,PS-04,M,0
01/06/2015 2,BT-05,SLU-18,M,0
01/06/2015 2,SLU-02,BT-01,M,0
01/06/2015 2,CH-05,PS-04,M,0
01/06/2015 2,CH-06,SLU-16,M,0
01/06/2015 2,BT-03,DPD-01,M,0
01/06/2015 2,CH-15,SLU-04,M,0
01/06/2015 2,CH-07,ID-04,M,0
01/06/2015 2,CH-05,EL-01,M,0
01/06/2015 2,SLU-18,SLU-04,M,0
01/06/2015 2,FH-01,SLU-15,M,0
01/06/2015 2,BT-03,PS-05,M,0
01/06/2015 2,SLU-04,EL-01,M,0
01/06/2015 2,CH-07,CBD-13,M,0
01/06/2015 2,FH-04,CBD-13,M,0
01/06/2015 2,BT-05,SLU-01,M,0
01/06/2015 2,PS-05,DPD-01,M,0
01/06/2015 2,CH-01,DPD-01,M,0
01/06/2015 2,CBD-05,PS-05,M,0
01/06/2015 2,BT-03,SLU-07,M,0
01/06/2015 2,BT-05,SLU-04,M,0
01/06/2015 2,SLU-18,CBD-13,M,0
01/06/2015 2,CH-02,SLU-01,M,0
01/06/2015 2,BT-05,BT-04,M,0
01/06/2015 2,CH-07,ID-04,M,0
01/06/2015 2,CH-02,CBD-03,M,0
01/06/2015 2,CBD-13,SLU-15,M,0
01/06/2015 2,BT-03,SLU-07,M,0
01/06/2015 2,BT-01,BT-04,M,0
01/06/2015 2,BT-03,SLU-04,M,0
01/06/2015 2,WF-01,WF-01,S,0
01/06/2015 2,BT-05,SLU-15,M,0
01/06/2015 2,CH-03,DPD-01,M,0
01/06/2015 2,BT-05,SLU-01,M,0
01/06/2015 2,CH-15,CBD-06,M,0
01/06/2015 2,BT-05,SLU-04,M,0
01/06/2015 2,BT-05,SLU-07,M,0
01/06/2015 2,CH-03,CH-01,M,0
01/06/2015 2,UW-01,UW-06,M,0
01/06/2015 2,BT-04,DPD-01,M,0
01/06/2015 2,CH-12,SLU-07,M,0
01/06/2015 2,BT-05,SLU-01,M,0
01/06/2015 2,SLU-15,SLU-01,M,0
01/06/2015 2,CH-05,CBD-03,M,0
01/06/2015 2,SLU-07,BT-03,M,0
01/06/2015 2,SLU-01,BT-05,M,0
01/06/2015 2,CH-07,SLU-07,M,0
01/06/2015 2,SLU-19,WF-04,S,0
01/06/2015 2,SLU-19,WF-04,S,0
01/06/2015 2,CBD-05,WF-04,M,0
01/06/2015 2,WF-04,WF-01,M,0
01/06/2015 2,SLU-07,CBD-03,M,0
01/06/2015 2,UW-06,UW-01,M,0
01/06/2015 2,CH-02,CH-02,M,0
01/06/2015 2,UD-04,UW-06,M,0
01/06/2015 2,CH-02,UD-04,M,0
01/06/2015 2,CH-12,SLU-07,M,0
01/06/2015 2,SLU-19,CBD-06,S,0
01/06/2015 2,CH-03,ID-04,M,0
01/06/2015 2,BT-03,SLU-04,M,0
01/06/2015 2,CBD-06,CH-12,M,0
01/06/2015 2,BT-05,SLU-07,M,0
01/06/2015 2,CH-15,CH-15,S,0
01/06/2015 2,CBD-13,CBD-05,M,0
01/06/2015 2,UW-01,UW-06,M,0
01/06/2015 2,EL-03,EL-01,S,0
01/06/2015 2,CH-12,SLU-01,M,0
01/06/2015 2,UW-04,UD-01,M,0
01/06/2015 2,SLU-16,SLU-04,M,0
01/06/2015 2,SLU-16,SLU-04,M,0
01/06/2015 2,CBD-03,SLU-07,M,0
01/06/2015 2,CBD-13,CBD-13,M,0
01/06/2015 2,CBD-13,BT-05,M,0
01/06/2015 2,CBD-06,BT-03,M,0
01/06/2015 2,SLU-02,UD-04,S,0
01/06/2015 2,SLU-02,UD-04,S,0
01/06/2015 2,CBD-05,WF-04,M,0
01/06/2015 2,SLU-18,BT-05,S,0
01/06/2015 2,SLU-18,BT-05,S,0
01/06/2015 2,PS-04,CBD-13,M,0
01/06/2015 2,SLU-01,SLU-16,M,0
01/06/2015 2,FH-01,CBD-05,M,0
01/06/2015 2,EL-01,EL-03,S,0
01/06/2015 2,EL-01,EL-03,S,0
01/06/2015 2,ID-04,CBD-03,S,0
01/06/2015 2,CBD-13,SLU-15,M,0
01/06/2015 2,CH-07,SLU-01,M,0
01/06/2015 2,EL-05,BT-03,S,0
01/06/2015 2,EL-05,SLU-17,M,0
01/06/2015 2,DPD-01,EL-01,S,0
01/06/2015 2,SLU-04,BT-03,M,0
01/06/2015 2,UD-01,UD-04,M,0
01/06/2015 2,UW-06,UD-01,M,0
01/06/2015 2,CH-15,FH-04,M,0
01/06/2015 2,CH-02,CH-03,M,0
01/06/2015 2,CH-07,CH-15,S,0
01/06/2015 2,CH-07,CH-15,S,0
01/06/2015 2,CBD-07,SLU-15,M,0
01/06/2015 2,CBD-07,SLU-15,M,0
01/06/2015 2,SLU-01,BT-03,M,0
01/06/2015 2,DPD-01,PS-05,M,0
01/06/2015 2,CBD-03,DPD-01,S,0
01/06/2015 2,EL-03,SLU-17,M,0
01/06/2015 2,SLU-16,SLU-16,M,0
01/06/2015 2,CH-12,CBD-06,M,0
01/06/2015 2,UD-07,UW-06,M,0
01/06/2015 2,CH-02,ID-04,M,0
01/06/2015 2,SLU-15,SLU-15,S,0
01/06/2015 2,CH-15,UD-04,S,0
01/06/2015 2,DPD-01,SLU-17,S,0
01/06/2015 2,SLU-15,BT-04,S,0
01/06/2015 2,CH-15,UD-04,S,0
01/06/2015 2,BT-04,SLU-15,S,0
01/06/2015 2,SLU-07,CBD-13,M,0
01/06/2015 2,BT-04,CBD-05,M,0
01/06/2015 2,SLU-17,EL-03,M,0
01/06/2015 2,BT-01,CBD-13,M,0
01/06/2015 2,SLU-16,SLU-01,M,0
01/06/2015 2,SLU-17,SLU-17,S,0
01/06/2015 2,BT-05,SLU-01,M,0
01/06/2015 2,SLU-15,BT-01,M,0
01/06/2015 2,WF-04,CBD-05,M,0
01/06/2015 2,CH-12,FH-04,M,0
01/06/2015 2,DPD-03,UW-04,M,0
01/06/2015 2,UW-06,UW-04,M,0
01/06/2015 2,SLU-15,CBD-13,M,0
01/06/2015 2,CBD-07,SLU-19,M,0
01/06/2015 2,SLU-01,BT-05,M,0
01/06/2015 2,CBD-06,CBD-07,M,0
01/06/2015 2,SLU-15,DPD-01,M,0
01/06/2015 2,SLU-17,EL-05,M,0
01/06/2015 2,CBD-07,CBD-06,M,0
01/06/2015 2,CBD-03,CBD-05,M,0
01/06/2015 2,CBD-13,CH-12,M,0
01/06/2015 2,SLU-07,BT-03,M,0
01/06/2015 2,UD-02,EL-05,S,0
01/06/2015 2,UD-02,EL-05,S,0
01/06/2015 2,SLU-17,SLU-15,S,0
01/06/2015 2,SLU-02,BT-04,M,0
01/06/2015 2,PS-04,CBD-03,M,0
01/06/2015 2,SLU-16,SLU-02,M,0
01/06/2015 2,SLU-15,FH-01,M,0
01/06/2015 2,BT-05,CH-01,M,0
01/06/2015 2,CH-09,CBD-13,M,0
01/06/2015 2,SLU-15,SLU-02,M,0
01/06/2015 2,EL-05,EL-01,S,0
01/06/2015 2,EL-05,EL-01,S,0
01/06/2015 2,SLU-16,CH-07,M,0
01/06/2015 2,UD-04,CH-07,M,0
01/06/2015 2,SLU-04,BT-05,M,0
01/06/2015 2,SLU-01,BT-03,M,0
01/06/2015 2,SLU-07,BT-03,M,0
01/06/2015 2,DPD-03,UD-01,M,0
01/06/2015 2,UW-06,UW-01,M,0
01/06/2015 2,CH-05,CH-03,M,0
01/06/2015 2,FH-01,CH-08,M,0
01/06/2015 2,WF-01,CBD-05,M,0
01/06/2015 2,DPD-01,SLU-19,M,0
01/06/2015 2,SLU-19,DPD-01,M,0
01/06/2015 2,EL-01,CH-09,S,0
01/06/2015 2,EL-01,CH-09,S,0
01/06/2015 2,CH-07,CH-03,M,0
01/06/2015 2,CBD-13,BT-01,M,0
01/06/2015 2,EL-03,BT-05,M,0
01/06/2015 2,FH-01,CH-06,M,0
01/06/2015 2,SLU-01,BT-05,M,0
01/06/2015 2,EL-03,SLU-02,M,0
01/06/2015 2,EL-01,SLU-15,M,0
01/06/2015 2,SLU-18,BT-03,M,0
01/06/2015 2,CBD-07,CBD-03,M,0
01/06/2015 2,CH-07,UW-04,M,0
01/06/2015 2,SLU-07,BT-03,M,0
01/06/2015 2,BT-01,SLU-02,M,0
01/06/2015 2,SLU-15,CBD-13,S,0
01/06/2015 2,UD-02,UD-04,M,0
01/06/2015 2,SLU-07,BT-03,M,0
01/06/2015 2,BT-03,SLU-15,M,0
01/06/2015 2,BT-03,CBD-13,M,0
01/06/2015 2,SLU-04,CH-03,M,0
01/06/2015 2,SLU-01,SLU-16,M,0
01/06/2015 2,DPD-01,CH-03,M,0
01/06/2015 2,EL-03,EL-01,S,0
01/06/2015 2,ID-04,CH-07,M,0
01/06/2015 2,SLU-04,BT-03,M,0
01/06/2015 2,SLU-07,CH-06,M,0
01/06/2015 2,DPD-01,BT-04,M,0
01/06/2015 2,EL-01,SLU-07,M,0
01/06/2015 2,CBD-03,SLU-01,M,0
01/06/2015 2,CBD-13,EL-03,M,0
01/06/2015 2,CBD-13,CBD-07,S,0
01/06/2015 2,SLU-07,WF-01,M,0
01/06/2015 2,SLU-07,BT-03,M,0
01/06/2015 2,BT-01,BT-04,M,0
01/06/2015 2,SLU-04,CBD-03,M,0
01/06/2015 2,SLU-16,SLU-18,S,0
01/06/2015 2,SLU-16,SLU-18,S,0
01/06/2015 2,SLU-16,SLU-18,S,0
01/06/2015 2,UW-04,EL-05,M,0
01/06/2015 2,CH-02,CH-08,M,0
01/06/2015 2,SLU-07,BT-05,M,0
01/06/2015 2,SLU-02,CBD-05,S,0
01/06/2015 2,BT-01,UW-04,S,0
01/06/2015 2,CBD-13,SLU-07,M,0
01/06/2015 2,CBD-13,WF-01,M,0
01/06/2015 2,CBD-05,WF-04,M,0
01/06/2015 2,SLU-01,SLU-01,M,0
01/06/2015 2,BT-04,BT-03,M,0
01/06/2015 2,CBD-06,ID-04,S,0
01/06/2015 2,WF-04,WF-01,M,0
01/06/2015 2,EL-05,SLU-01,M,0
01/06/2015 2,WF-01,BT-01,M,0
01/06/2015 2,BT-03,SLU-04,M,0
01/06/2015 2,SLU-01,CBD-13,M,0
01/06/2015 2,BT-01,SLU-01,M,0
01/06/2015 2,SLU-01,SLU-16,M,0
01/06/2015 2,CH-08,WF-04,S,0
01/06/2015 2,CH-08,WF-04,S,0
01/06/2015 2,CH-09,CH-01,M,0
01/06/2015 2,WF-04,WF-01,S,0
01/06/2015 2,BT-05,BT-03,M,0
01/06/2015 2,SLU-01,BT-01,M,0
01/06/2015 2,SLU-07,SLU-01,M,0
01/06/2015 2,FH-01,CH-01,S,0
01/06/2015 2,CBD-13,ID-04,M,0
01/06/2015 2,SLU-04,BT-03,M,0
01/06/2015 2,CH-02,CH-05,M,0
01/06/2015 2,CH-02,CH-05,M,0
01/06/2015 2,BT-01,CBD-07,M,0
01/06/2015 2,CH-12,SLU-01,M,0
01/06/2015 2,UW-06,UW-04,M,0
01/06/2015 2,SLU-01,SLU-15,M,0
01/06/2015 2,CH-01,EL-05,M,0
01/06/2015 2,SLU-07,BT-01,M,0
01/06/2015 2,SLU-18,SLU-17,S,0
01/06/2015 2,SLU-18,SLU-17,S,0
01/07/2015 3,SLU-17,SLU-18,S,0
01/07/2015 3,SLU-17,SLU-18,S,0
01/07/2015 3,CH-08,BT-03,M,0
01/07/2015 3,CH-02,CBD-03,M,0
01/07/2015 3,CH-01,SLU-01,M,0
01/07/2015 3,SLU-01,SLU-04,M,0
01/07/2015 3,BT-03,SLU-04,M,0
01/07/2015 3,BT-03,CBD-06,M,0
01/07/2015 3,CH-01,CBD-03,M,0
01/07/2015 3,CBD-05,WF-04,M,0
01/07/2015 3,CH-07,UD-04,M,0
01/07/2015 3,SLU-16,SLU-01,M,0
01/07/2015 3,CH-15,UD-04,S,0
01/07/2015 3,BT-03,DPD-01,M,0
01/07/2015 3,CH-01,CBD-07,M,0
01/07/2015 3,BT-01,SLU-15,M,0
01/07/2015 3,SLU-15,SLU-04,M,0
01/07/2015 3,SLU-02,SLU-16,M,0
01/07/2015 3,SLU-16,SLU-01,M,0
01/07/2015 3,SLU-18,SLU-15,S,0
01/07/2015 3,CH-02,UW-10,M,0
01/07/2015 3,CH-01,PS-04,M,0
01/07/2015 3,CH-02,CBD-03,M,0
01/07/2015 3,CH-08,EL-01,M,0
01/07/2015 3,CH-05,CH-12,S,0
01/07/2015 3,CH-15,CBD-06,M,0
01/07/2015 3,CH-02,SLU-16,M,0
01/07/2015 3,CBD-05,CH-09,S,0
01/07/2015 3,CBD-06,PS-05,M,0
01/07/2015 3,SLU-19,PS-04,M,0
01/07/2015 3,SLU-16,SLU-01,M,0
01/07/2015 3,EL-03,DPD-01,M,0
01/07/2015 3,FH-04,ID-04,M,0
01/07/2015 3,CH-02,BT-05,M,0
01/07/2015 3,BT-03,SLU-15,M,0
01/07/2015 3,SLU-18,CBD-06,S,0
01/07/2015 3,SLU-18,CBD-06,S,0
01/07/2015 3,SLU-18,CBD-06,S,0
01/07/2015 3,CH-08,SLU-07,M,0
01/07/2015 3,SLU-15,CBD-05,M,0
01/07/2015 3,CH-06,SLU-16,M,0
01/07/2015 3,FH-04,PS-05,M,0
01/07/2015 3,CBD-03,PS-04,M,0
01/07/2015 3,FH-01,SLU-15,M,0
01/07/2015 3,CH-15,UD-02,M,0
01/07/2015 3,EL-03,SLU-17,M,0
01/07/2015 3,EL-03,CBD-06,M,0
01/07/2015 3,SLU-19,CBD-05,M,0
01/07/2015 3,CH-05,CBD-07,M,0
01/07/2015 3,CH-07,CBD-06,M,0
01/07/2015 3,FH-01,SLU-01,M,0
01/07/2015 3,CBD-05,BT-04,M,0
01/07/2015 3,BT-01,SLU-18,M,0
01/07/2015 3,CH-06,SLU-04,M,0
01/07/2015 3,SLU-15,BT-03,M,0
01/07/2015 3,SLU-15,SLU-07,M,0
01/07/2015 3,CH-08,SLU-16,M,0
01/07/2015 3,CH-07,ID-04,M,0
01/07/2015 3,CH-07,CBD-13,M,0
01/07/2015 3,BT-01,CBD-07,M,0
01/07/2015 3,SLU-16,SLU-01,M,0
01/07/2015 3,BT-04,DPD-01,M,0
01/07/2015 3,SLU-18,EL-03,M,0
01/07/2015 3,UD-04,SLU-16,S,0
01/07/2015 3,SLU-15,SLU-04,M,0
01/07/2015 3,CH-02,SLU-15,M,0
01/07/2015 3,UD-01,UW-06,S,0
01/07/2015 3,CH-15,SLU-04,M,0
01/07/2015 3,BT-03,SLU-04,M,0
01/07/2015 3,FH-04,CBD-13,M,0
01/07/2015 3,SLU-15,EL-01,M,0
01/07/2015 3,UW-01,UW-06,M,0
01/07/2015 3,CH-08,CBD-06,M,0
01/07/2015 3,CH-07,SLU-07,M,0
01/07/2015 3,CBD-03,SLU-07,M,0
01/07/2015 3,CBD-13,SLU-15,M,0
01/07/2015 3,SLU-16,SLU-01,M,0
01/07/2015 3,SLU-16,SLU-01,M,0
01/07/2015 3,CH-07,ID-04,M,0
01/07/2015 3,BT-03,DPD-01,M,0
01/07/2015 3,CH-07,CH-02,S,0
01/07/2015 3,SLU-15,WF-01,M,0
01/07/2015 3,CH-06,UD-07,M,0
01/07/2015 3,SLU-15,DPD-01,M,0
01/07/2015 3,UW-04,SLU-04,M,0
01/07/2015 3,CH-08,SLU-01,M,0
01/07/2015 3,CBD-03,CBD-03,S,0
01/07/2015 3,CH-03,BT-01,M,0
01/07/2015 3,CH-07,PS-04,M,0
01/07/2015 3,CH-05,UW-04,M,0
01/07/2015 3,CH-12,EL-05,M,0
01/07/2015 3,BT-03,SLU-04,M,0
01/07/2015 3,BT-05,SLU-01,M,0
01/07/2015 3,UW-02,UD-02,M,0
01/07/2015 3,CH-05,BT-05,M,0
01/07/2015 3,BT-03,CBD-13,M,0
01/07/2015 3,BT-04,CBD-06,M,0
01/07/2015 3,SLU-07,SLU-07,M,0
01/07/2015 3,CH-15,CH-08,M,0
01/07/2015 3,BT-01,SLU-19,M,0
01/07/2015 3,CBD-06,CBD-13,M,0
01/07/2015 3,UD-07,UW-02,M,0
01/07/2015 3,CBD-13,BT-04,M,0
01/07/2015 3,SLU-19,CBD-06,M,0
01/07/2015 3,BT-05,SLU-07,M,0
01/07/2015 3,BT-01,SLU-02,M,0
01/07/2015 3,CH-05,PS-04,M,0
01/07/2015 3,EL-01,BT-01,S,0
01/07/2015 3,EL-01,BT-01,S,0
01/07/2015 3,SLU-04,SLU-15,M,0
01/07/2015 3,SLU-15,EL-03,M,0
01/07/2015 3,UW-04,BT-01,S,0
01/07/2015 3,CH-15,SLU-02,S,0
01/07/2015 3,SLU-16,SLU-01,M,0
01/07/2015 3,UD-01,DPD-03,M,0
01/07/2015 3,SLU-07,BT-04,M,0
01/07/2015 3,WF-01,WF-04,M,0
01/07/2015 3,PS-05,CBD-07,M,0
01/07/2015 3,SLU-18,SLU-01,M,0
01/07/2015 3,BT-04,DPD-01,M,0
01/07/2015 3,UD-04,UW-06,M,0
01/07/2015 3,BT-05,UW-04,S,0
01/07/2015 3,CH-05,PS-04,S,0
01/07/2015 3,DPD-01,SLU-07,M,0
01/07/2015 3,DPD-01,EL-05,M,0
01/07/2015 3,SLU-04,EL-03,M,0
01/07/2015 3,EL-03,EL-01,S,0
01/07/2015 3,SLU-02,BT-01,M,0
01/07/2015 3,SLU-01,SLU-04,M,0
01/07/2015 3,FH-01,CBD-07,M,0
01/07/2015 3,BT-05,BT-03,M,0
01/07/2015 3,BT-03,BT-01,M,0
01/07/2015 3,EL-03,EL-01,S,0
01/07/2015 3,EL-03,EL-01,S,0
01/07/2015 3,CH-12,CBD-07,M,0
01/07/2015 3,BT-03,CBD-13,S,0
01/07/2015 3,CH-12,CH-03,M,0
01/07/2015 3,DPD-03,UW-10,M,0
01/07/2015 3,CH-02,CH-03,M,0
01/07/2015 3,SLU-07,SLU-16,M,0
01/07/2015 3,UW-02,UD-07,M,0
01/07/2015 3,SLU-07,SLU-01,M,0
01/07/2015 3,EL-01,EL-03,S,0
01/07/2015 3,EL-03,SLU-19,M,0
01/07/2015 3,EL-03,SLU-04,M,0
01/07/2015 3,SLU-17,EL-03,M,0
01/07/2015 3,CH-02,SLU-16,M,0
01/07/2015 3,CBD-07,PS-05,M,0
01/07/2015 3,EL-01,EL-03,S,0
01/07/2015 3,EL-01,EL-03,S,0
01/07/2015 3,SLU-18,SLU-01,M,0
01/07/2015 3,BT-03,CBD-06,M,0
01/07/2015 3,CH-03,CH-01,M,0
01/07/2015 3,CBD-03,SLU-07,M,0
01/07/2015 3,EL-03,EL-03,S,0
01/07/2015 3,CBD-13,SLU-15,M,0
01/07/2015 3,CBD-05,PS-05,M,0
01/07/2015 3,UW-10,DPD-03,M,0
01/07/2015 3,WF-01,WF-01,M,0
01/07/2015 3,SLU-07,SLU-15,M,0
01/07/2015 3,CH-12,CH-05,S,0
01/07/2015 3,EL-03,SLU-15,M,0
01/07/2015 3,BT-03,CBD-05,M,0
01/07/2015 3,PS-05,CBD-07,M,0
01/07/2015 3,SLU-01,CBD-05,M,0
01/07/2015 3,CH-07,CBD-13,M,0
01/07/2015 3,CH-02,CH-02,S,0
01/07/2015 3,ID-04,FH-04,M,0
01/07/2015 3,CH-02,CH-02,S,0
01/07/2015 3,SLU-15,BT-01,M,0
01/07/2015 3,CH-06,CH-15,M,0
01/07/2015 3,CH-06,CH-15,M,0
01/07/2015 3,SLU-01,SLU-07,M,0
01/07/2015 3,CBD-06,BT-03,M,0
01/07/2015 3,CH-02,SLU-04,M,0
01/07/2015 3,SLU-16,CBD-13,M,0
01/07/2015 3,CH-08,CBD-03,M,0
01/07/2015 3,CBD-13,CBD-03,S,0
01/07/2015 3,CH-02,CH-03,M,0
01/07/2015 3,SLU-01,BT-05,M,0
01/07/2015 3,CH-09,SLU-07,M,0
01/07/2015 3,UD-02,UW-02,M,0
01/07/2015 3,CBD-06,DPD-01,M,0
01/07/2015 3,EL-03,SLU-01,M,0
01/07/2015 3,SLU-18,BT-03,M,0
01/07/2015 3,FH-01,CBD-03,M,0
01/07/2015 3,WF-04,CBD-05,M,0
01/07/2015 3,DPD-03,UD-01,M,0
01/07/2015 3,EL-01,CBD-03,M,0
01/07/2015 3,CH-08,CH-02,M,0
01/07/2015 3,CBD-07,CBD-06,M,0
01/07/2015 3,SLU-07,SLU-02,M,0
01/07/2015 3,CH-05,CH-08,M,0
01/07/2015 3,CBD-05,CBD-06,M,0
01/07/2015 3,FH-04,CH-02,M,0
01/07/2015 3,CBD-13,SLU-02,S,0
01/07/2015 3,CH-01,WF-01,S,0
01/07/2015 3,CH-01,WF-01,S,0
01/07/2015 3,PS-04,SLU-15,M,0
01/07/2015 3,CBD-03,SLU-15,M,0
01/07/2015 3,CH-05,CH-15,M,0
01/07/2015 3,ID-04,FH-04,M,0
01/07/2015 3,CBD-06,CH-09,M,0
